P_VSA_ppp_hal,P_VSA_v_3,P_VSA_LogP_8,P_VSA_charge_6,MLOGP2,C%,F04[C-Cl],LOGP99,ESOL,BLTA96,nArX,Cl-089,SM1_Dz(p),TPSA_efficiency,Eta_D_epsiD,logBCF
0,56.87915738,0,36.04317391,27.57257957,33.33333333,0,4.703200042,-3.728881727,-6.480959871,0,0,4.97E-14,0,0,3.4
156.5945762,222.921169,156.5945762,175.5470712,18.78643066,44.82758621,8,5.055400036,-5.436374311,-5.564331628,4,4,-0.357114847,0.154857908,0.101994116,3.38
0,45.438944,0,37.83534879,25.03961439,33.33333333,0,4.104800045,-4.048592861,-6.233959871,0,0,-5.33E-15,0,0,3.37
0,34.079208,0,26.47561279,17.04094431,33.33333333,0,3.078600034,-3.286717308,-5.358067867,0,0,-5.33E-15,0,0,3.34
0,59.33321174,0,56.79868001,32.12366559,31.70731707,0,5.029100046,-4.240510133,-6.897774307,0,0,3.55E-15,0,0,3.34
0,108.7372199,0,78.99555474,21.78556146,48.38709677,0,3.894240029,-4.427155323,-5.897500558,0,0,-4.97E-14,0,0,3.32
0,44.21733496,0,44.21733496,26.16239844,31.42857143,0,4.393000036,-3.691154517,-6.344919202,0,0,-1.78E-14,0,0,3.32
0,124.3743936,0,85.28622726,18.30604808,53.33333333,0,4.583399966,-4.576174287,-5.508556776,0,0,-0.470003629,0.054856361,0.023529412,3.32
117.4459322,156.3764942,117.4459322,117.4459322,16.5069556,50,3,3.646799929,-4.068578467,-5.292875287,3,3,0.456221592,0,0,3.31
0,32.85759896,0,30.32306722,19.63777748,33.33333333,0,3.612800032,-3.517477515,-5.661453202,0,0,1.07E-14,0,0,3.3
0,76.972784,0,65.613048,18.82657276,33.33333333,0,4.415000051,-3.826263795,-5.568959871,0,0,1.07E-14,0,0,3.29
0,59.32237547,0,47.96263947,14.18616972,33.33333333,0,3.634800047,-3.249575785,-4.996453202,0,0,1.95E-14,0,0,3.29
0,136.047659,0,44.2761398,24.00147398,42.22222222,0,4.871880077,-5.138427955,-6.12912992,0,0,-1.029619417,0.095280286,0,3.26
0,51.81009391,0,30.97411043,21.88792436,33.33333333,0,3.923000038,-3.236527049,-5.908453202,0,0,-7.11E-15,0,0,3.22
0,90.62832929,0,56.85748484,8.173768227,57.14285714,0,3.586000025,-3.71226531,-4.088980278,0,0,-0.78845736,0.078121284,0,3.19
0,49.27556217,0,28.43957869,19.14121884,33.33333333,0,3.532900035,-2.986386508,-5.605067867,0,0,0,0,0,3.18
0,50.50800748,0,50.50800748,29.11638293,31.57894737,0,4.639000043,-3.955506327,-6.625959871,0,0,3.55E-15,0,0,3.18
183.8163744,214.9892871,183.8163744,0,27.11042563,50,0,4.736600026,-6.064371773,-6.436767292,4,0,0.990284412,0,0,3.18
0,107.588864,0,85.28622726,21.04703785,55.55555556,0,4.301420033,-4.581271608,-5.817705075,0,0,-1.95E-14,0,0,3.18
0,89.8007109,0,70.68211147,18.0160635,36.66666667,0,4.816300102,-4.611698542,-5.474533367,0,0,-1.386294361,0.108165982,0,3.16
0,79.57695684,0,73.20580694,17.09630056,40,0,3.933400035,-3.863592575,-5.364767292,0,0,5.33E-15,0,0,3.16
0,156.7248639,0,37.90498989,12.78192263,46.51162791,0,4.720199905,-4.595570894,-4.805181482,0,0,-1.648658626,0.126260112,0,3.14
0,143.6944548,0,56.85748484,18.82645144,50,0,5.173799917,-4.905594797,-5.56894589,0,0,-0.78845736,0.092410509,0.04,3.13
0,66.9956118,0,55.55539842,17.09630056,42.85714286,0,3.687400028,-3.908601107,-5.364767292,0,0,3.38E-14,0,0,3.12
156.5945762,189.5494973,156.5945762,156.5945762,21.47637152,50,4,4.300199911,-4.686450003,-5.864260622,4,4,0.571431422,0,0,3.12
156.5945762,223.3203418,156.5945762,175.5470712,24.71970778,57.14285714,9,6.199599952,-6.155957595,-6.201891771,4,4,-0.357114847,0.04294679,0,3.11
0,145.4097644,0,132.6674646,26.67448757,56.25,0,5.020599917,-5.104980543,-6.394734995,0,0,-1.78E-14,0,0,3.11
117.4459322,150.0858217,117.4459322,117.4459322,11.21754672,43.75,5,3.139099963,-3.679477591,-4.579260622,3,3,-0.483598302,0.095663688,0.05472583,3.09
0,106.0790101,0,73.20580694,14.64235999,36.36363636,0,4.27190008,-4.474662997,-5.056533679,0,0,-1.029619417,0.0410819,0,3.03
78.29728812,156.9743355,78.29728812,97.24978307,15.44775617,57.14285714,4,4.892799988,-4.931494056,-5.160363364,2,2,-0.595865058,0.055424329,0,3.01
0,103.6681564,0,94.76247473,17.20420098,52,0,3.277399994,-3.818556612,-5.377794713,0,0,1.07E-14,0,0,3
0,88.55950377,0,47.38123737,17.89551466,48.14814815,0,3.765060052,-4.193813693,-5.46030905,0,0,7.11E-15,0,0,3
0,44.20649869,0,36.60290347,11.38693441,38.46153846,0,2.998700038,-3.022926049,-4.604453202,0,0,-1.78E-15,0,0,2.97
0,98.96588258,0,65.03164589,14.024109,45.16129032,0,3.874600008,-3.881831577,-4.974877701,0,0,-0.78845736,0.046080879,0,2.93
39.14864406,111.5175146,39.14864406,77.05363396,13.98681758,47.36842105,1,3.37309999,-3.5553846,-4.969895397,1,1,0.176219645,0,0,2.91
0,17.74172217,0,7.603595218,17.04094431,36,0,2.976700023,-3.212345505,-5.358067867,0,0,-1.78E-15,0,0,2.91
78.29728812,163.1296984,78.29728812,97.24978307,9.299903162,54.54545455,2,4.891399875,-4.728990283,-4.279574259,2,2,-1.103467151,0.103840683,0,2.88
0,50.49717121,0,45.42810773,9.431457842,36,0,2.998700038,-2.898194842,-4.301067867,0,0,1.95E-14,0,0,2.87
0,66.9956118,0,18.95249495,12.68970074,41.66666667,0,2.920280054,-3.46450481,-4.792260622,0,0,-1.24E-14,0,0,2.82
0,153.2511797,0,113.7149697,35.04545463,61.11111111,0,6.299400046,-6.201808873,-7.149920154,0,0,1.07E-14,0,0,2.8
91.90818719,135.923386,91.90818719,101.3844347,14.40107845,50,0,3.211600006,-4.150081018,-5.024875287,2,0,0.613021136,0,0,2.78
0,70.75175258,0,58.74097337,12.68970074,41.66666667,0,3.118420027,-3.349176657,-4.792260622,0,0,5.33E-15,0,0,2.77
0,90.95425679,0,28.42874242,4.055801697,33.33333333,0,2.466299959,-2.408591862,-3.243902107,0,0,-1.664834776,0.269934705,0,2.76
0,66.9956118,0,55.55539842,12.68970074,41.66666667,0,2.811400026,-3.22543723,-4.792260622,0,0,-1.78E-15,0,0,2.73
0,112.7347928,0,85.28622726,25.02786514,58.62068966,0,4.892420053,-5.030196767,-6.232785738,0,0,5.33E-15,0,0,2.73
0,40.46119418,0,37.92666244,13.97843332,30.95238095,0,4.145600058,-3.207457736,-4.968774307,0,0,-0.78845736,0.100943067,0.03031746,2.73
0,134.2986847,0,104.2387222,30.80946246,62.5,0,5.737200052,-5.688970174,-6.780627213,0,0,-7.11E-15,0,0,2.73
78.29728812,188.0885505,78.29728812,116.202278,15.4631787,45.71428571,2,3.792399988,-4.506211869,-5.162324846,2,2,-1.438554688,0.143081181,0.026128633,2.73
74.80056636,121.1205595,7.759516037,47.38123737,33.92455869,43.47826087,0,4.430700019,-5.416514672,-7.054479263,2,0,-2.728800092,0.122917627,0.022419267,2.72
0,110.1233957,0,94.11143152,23.39750049,53.33333333,0,4.555400036,-4.764857416,-6.067096287,0,0,1.07E-14,0,0,2.71
0,86.02497203,0,56.85748484,15.66967961,50,0,3.456640035,-3.887739549,-5.188494615,0,0,7.11E-15,0,0,2.71
0,154.1937278,0,82.11148858,27.12681174,38.46153846,0,6.485499948,-5.451875445,-6.438340594,0,0,-1.664834776,0.150562852,0,2.69
0,116.644484,0,70.12453106,8.173768227,52.17391304,0,3.894799933,-3.992475108,-4.088980278,0,0,-0.188055089,0.220934317,0.02984127,2.67
78.29728812,167.4796309,78.29728812,116.202278,24.47640425,54.54545455,4,4.660399914,-4.928902457,-6.177363364,2,2,0.325988907,0,0,2.63
0,159.2627913,0,87.18055206,31.92386097,37.93103448,0,7.265699953,-5.884613651,-6.880120439,0,0,-1.664834776,0.139743918,0,2.63
0,80.921088,0,28.42874242,9.240348188,43.75,0,3.406019963,-3.667263991,-4.269794103,0,0,-1.029619417,0.167805787,0.026143791,2.59
84.02898387,134.3656903,46.9081601,47.97384832,14.24446745,39.47368421,2,4.560199931,-4.560967718,-5.004184342,1,1,-2.325910918,0.113974203,0,2.59
0,107.588864,0,85.28622726,21.04703785,55.55555556,0,4.301420033,-4.581271608,-5.817705075,0,0,-3.55E-15,0,0,2.56
0,75.16977285,0,63.72955947,15.37542029,37.83783784,0,4.41920004,-4.101427597,-5.151150378,0,0,-0.78845736,0.098032564,0.028194444,2.55
78.29728812,123.2034911,78.29728812,87.7735356,12.09416793,50,2,2.993399948,-3.453959226,-4.707667024,2,2,0.325988907,0,0,2.54
0,110.3183944,0,94.76247473,11.52170265,48.27586207,0,3.403399996,-3.470144257,-4.624363364,0,0,-0.78845736,0.046550333,0,2.52
0,32.85759896,0,30.32306722,8.377859337,30.3030303,0,2.975300051,-2.472265919,-4.124453202,0,0,-0.78845736,0.127779181,0.039141414,2.51
0,174.4374729,0,85.28622726,22.93817365,47.36842105,0,5.331499897,-5.198290759,-6.019381343,0,0,-1.664834776,0.167238737,0,2.48
0,54.41426675,0,37.90498989,12.68970074,45.45454545,0,2.565400019,-3.270445762,-4.792260622,0,0,2.31E-14,0,0,2.47
0,99.90678834,0,73.85685015,14.69675785,44.73684211,0,4.095200032,-4.24945572,-5.06363507,0,0,-0.78845736,0.071015518,0,2.44
39.14864406,131.9922374,39.14864406,96.0061289,11.67162811,58.33333333,3,3.115400009,-4.097528493,-4.646376459,1,1,-1.165429462,0.140690678,0,2.42
78.29728812,156.5751628,78.29728812,97.24978307,14.75874689,44.82758621,4,3.748600073,-4.328188137,-5.071711454,2,2,-0.595865058,0.194782348,0.100520208,2.41
0,129.152756,0,113.7149697,26.67448757,60,0,5.146200031,-5.249832569,-6.394734995,0,0,-2.13E-14,0,0,2.41
0,107.588864,0,66.33373231,21.04703785,55.55555556,0,4.301420033,-4.581271608,-5.817705075,0,0,7.11E-15,0,0,2.41
0,94.72043,0,56.85748484,9.308596298,56.52173913,0,3.388000004,-3.781642089,-4.280999229,0,0,-0.470003629,0.071918764,0,2.4
0,134.2986847,0,113.7149697,30.80946246,62.5,0,5.737200052,-5.688970174,-6.780627213,0,0,4.97E-14,0,0,2.38
0,85.16731724,0,56.85748484,10.30085568,46.15384615,0,3.271599993,-3.348463727,-4.439494615,0,0,-0.470003629,0.070244073,0.030769231,2.37
0,89.34298678,0,56.85748484,8.039828353,56,0,2.167600028,-3.417688817,-4.065459108,0,0,-1.526056303,0.242485059,0.029738562,2.37
117.4459322,149.6569943,117.4459322,117.4459322,10.98176942,42.85714286,3,3.228999987,-3.69026528,-4.543875287,3,3,-0.02166364,0.132444263,0.107619048,2.36
39.14864406,131.9922374,39.14864406,77.05363396,11.67162811,58.33333333,2,3.115400009,-4.097528493,-4.646376459,1,1,-1.165429462,0.140690678,0,2.34
117.4459322,149.6569943,117.4459322,117.4459322,10.98176942,42.85714286,3,3.228999987,-3.69026528,-4.543875287,3,3,-0.02166364,0.132444263,0.107619048,2.33
0,64.46108006,0,28.42874242,10.62026814,42.85714286,0,2.611860037,-3.152119572,-4.488875287,0,0,-5.33E-15,0,0,2.32
84.02898387,91.49933148,46.9081601,58.10113901,15.58801118,46.66666667,2,3.358799949,-3.83381886,-5.178165546,1,1,-1.979068568,0,0,2.32
0,87.60614658,0,56.85748484,8.57584251,50,0,2.848399997,-3.191828212,-4.158453945,0,0,-0.78845736,0.058340181,0,2.31
91.90818719,135.923386,91.90818719,91.90818719,14.40107845,50,0,3.211600006,-4.150081018,-5.024875287,2,0,0.613021136,0,0,2.29
78.29728812,154.040631,78.29728812,97.24978307,12.85634277,46.15384615,4,3.824800029,-4.213921919,-4.815574259,2,2,-0.595865058,0.205577941,0.107142857,2.29
0,161.2285258,41.1593214,0,6.21168957,32.25806452,0,3.613019961,-3.554053931,-3.722326136,0,0,-1.193498136,0.340889496,0,2.26
0,64.46108006,0,31.61431737,10.62026814,42.85714286,0,2.611860037,-3.152119572,-4.488875287,0,0,2.66E-15,0,0,2.26
0,129.152756,0,113.7149697,26.67448757,60,0,5.146200031,-5.249832569,-6.394734995,0,0,-1.78E-14,0,0,2.24
0,95.63210599,0,41.67196695,13.08997043,38.0952381,0,3.600400046,-3.481421628,-4.848006416,0,0,-1.757857918,0.188950356,0,2.23
0,96.03219683,0,75.74033868,20.0687979,37.25490196,0,4.648600072,-4.653075652,-5.70982119,0,0,-0.470003629,0.011846002,0,2.2
0,121.1828147,0,66.34456859,33.20255185,42,0,5.362500012,-5.1918615,-6.992165552,0,0,-1.526056303,0.142524581,0.019833333,2.12
78.29728812,151.0616677,78.29728812,78.29728812,14.75874689,48.14814815,4,3.995399959,-4.618751044,-5.071711454,2,2,-1.103467151,0.150336269,0.060091405,2.1
117.4459322,149.6569943,117.4459322,117.4459322,10.98176942,42.85714286,3,3.228999987,-3.69026528,-4.543875287,3,3,-0.02166364,0.132444263,0.107619048,2.08
0,92.09973434,0,56.85748484,8.039828353,53.84615385,0,2.044200085,-3.272407364,-4.065459108,0,0,-1.386294361,0.269485755,0.054076367,2.08
78.29728812,154.7423609,78.29728812,99.1332716,17.36865274,38.46153846,3,3.653399929,-4.489456872,-5.397571564,2,2,-1.571652968,0.14366691,0,2.06
0,80.68537519,0,50.58848486,26.46726586,34.61538462,0,5.396700035,-4.814298616,-6.374634667,0,0,-1.436726034,0.192160465,0.022463768,2.02
0,98.81923425,0,75.80997979,8.365047961,58.33333333,0,2.462000027,-3.481860556,-4.122239264,0,0,-1.223775432,0.163961195,0,2
45.9540936,170.5482835,45.9540936,83.85908349,9.394058531,52.63157895,0,4.304600053,-5.237291607,-4.294972844,1,0,-1.78791877,0.218462814,0.055437666,1.99
78.29728812,150.149976,78.29728812,99.1332716,21.12731247,39.39393939,4,4.168799929,-4.50918794,-5.826445634,2,2,-0.881533642,0.108053904,0,1.97
0,78.34451153,0,66.33373231,10.03945602,47.36842105,0,2.719700009,-2.937513063,-4.398510062,0,0,7.11E-15,0,0,1.97
0,79.20198617,0,32.21954116,8.370589554,28.57142857,0,2.234099932,-3.055575384,-4.123197116,0,0,-1.282848678,0.364649352,0.060185185,1.93
78.29728812,120.3774816,78.29728812,78.29728812,5.919908371,41.17647059,2,2.707599945,-3.1775663,-3.663086182,2,2,-1.103467151,0.152618764,0.055339105,1.92
78.29728812,113.7272436,78.29728812,78.29728812,7.445623726,46.15384615,2,2.698999949,-3.214477493,-3.958667024,2,2,-0.595865058,0.124110429,0.063756614,1.92
39.14864406,92.5650197,39.14864406,67.57738648,10.3019624,46.66666667,1,2.648419984,-3.148472928,-4.439667024,1,1,0.176219645,0,0,1.91
0,67.70817791,0,44.12602131,10.79845271,32.14285714,0,4.066300072,-3.815252332,-4.516099923,0,0,-1.386294361,0.072931371,0,1.9
78.29728812,167.9542969,78.29728812,104.7729009,16.23744699,37.5,4,5.096799977,-5.150880404,-5.259571564,2,2,-1.689099009,0.165850833,0,1.89
39.14864406,134.3066278,39.14864406,105.4823764,13.41290541,50,1,3.421699993,-3.924672457,-4.892363364,1,1,-0.696790535,0.092505373,0.031051587,1.84
0,151.478593,0,51.17203611,5.034699048,45,0,3.560179975,-3.591357939,-3.473813506,0,0,-0.020488666,0.484604413,0,1.82
78.29728812,175.5675081,78.29728812,97.24978307,9.85534582,42.42424242,3,4.133799948,-3.91873496,-4.36932251,2,2,-1.103467151,0.091016151,0,1.81
78.29728812,113.7272436,78.29728812,78.29728812,7.445623726,46.15384615,2,2.698999949,-3.214477493,-3.958667024,2,2,-0.595865058,0.124110429,0.063756614,1.81
0,67.56617763,0,45.42810773,7.914435329,40,0,2.689700015,-3.024989803,-4.043260622,0,0,-0.78845736,0.134651225,0.039141414,1.75
0,78.95563418,0,60.36349895,0.668143722,26.31578947,0,1.311599992,-1.659711868,-2.047400589,0,0,0.17075492,0.360592057,0,1.73
44.88033981,58.32632836,7.759516037,47.38123737,11.35783212,46.66666667,0,2.705399968,-3.209719918,-4.600138293,0,0,-2.005350877,0,0,1.69
156.5945762,162.2937029,0,78.29728812,8.745831704,27.27272727,0,2.637899905,-3.04040333,-4.187335237,0,0,0.571431422,0,0,1.63
162.326272,119.5850367,2.139104504,78.29728812,7.747564828,25,0,2.918899894,-3.141926467,-4.013444777,0,0,-1.92433624,0,0,1.62
0,92.76368827,0,18.95249495,9.299903162,43.75,0,3.134840101,-3.602949322,-4.279574259,0,0,-0.78845736,0.245101733,0.09,1.6
0,92.09973434,0,37.90498989,5.403110145,53.84615385,0,2.044200085,-3.154196031,-3.554459108,0,0,-1.386294361,0.269485755,0.054076367,1.59
0,122.917658,0,85.28622726,13.90538081,60,0,3.615200043,-4.472056143,-4.95899193,0,0,-1.223775432,0.132182128,0,1.57
0,72.48248625,0,32.21954116,6.707125062,28.125,0,1.845599927,-2.733685909,-3.819811781,0,0,-1.282848678,0.387149266,0.064836601,1.52
0,42.90441227,0,26.47561279,7.805984505,34.375,0,2.583600052,-2.812235521,-4.023919202,0,0,-0.78845736,0.120194878,0.035683761,1.48
113.564017,42.05910215,0,0,8.629330974,50,0,2.473079976,-4.343196,-4.167572292,2,0,-0.377065634,0.118681082,0.038492063,1.46
0,82.01371173,0,30.31223095,2.759609384,35.8974359,0,2.572400041,-3.127387486,-2.891207207,0,0,-1.945910149,0.293601047,0.050931677,1.43
0,99.83153821,0,55.55539842,10.92772821,45.45454545,0,3.423700005,-3.916138055,-4.535711454,0,0,-1.223775432,0.17721519,0.051599587,1.39
78.29728812,113.7272436,78.29728812,87.7735356,7.445623726,46.15384615,2,2.698999949,-3.214477493,-3.958667024,2,2,-0.595865058,0.124110429,0.063756614,1.32
156.5945762,210.171645,156.5945762,156.5945762,9.813843812,57.14285714,6,4.043559931,-4.457469082,-4.36270551,4,4,-0.357114847,0.178939451,0,1.25
0,47.99991625,0,34.079208,12.01981075,30,0,3.688700058,-2.917910263,-4.696959871,0,0,-0.470003629,0.017475728,0,1.2
0,52.45030085,0,18.95249495,4.807788676,42.10526316,0,2.00904002,-2.603504896,-3.422667024,0,0,-0.78845736,0.165575381,0.048518519,1.18
0,204.5087095,0,37.90498989,8.365047961,50,0,5.70539999,-5.425760547,-4.122239264,0,0,0.316561032,0.399554914,0,1.15
131.0568313,136.3104558,91.90818719,91.90818719,8.745831704,27.27272727,0,2.383600004,-3.284392286,-4.187335237,0,0,0.71231235,0,0,1.15
0,230.6654806,90.38405822,90.38405822,3.770242007,30,0,5.205799937,-4.943668087,-3.171711103,0,0,0.769459863,0.446668053,0,1.12
39.14864406,67.45159852,0,0,5.164726748,28,0,1.388599917,-2.388977379,-3.502603518,1,0,-1.336920277,0.311021865,0.080879121,1.11
39.14864406,80.55424049,39.14864406,58.10113901,4.524735886,46.15384615,1,2.045599967,-2.596083794,-3.357142658,1,1,-0.696790535,0.157358432,0.064616402,1.06
0,49.91576911,0,18.95249495,3.456411422,43.75,0,1.700620003,-2.290597496,-3.089142658,0,0,-0.78845736,0.187055016,0.055092593,1.03
78.29728812,137.8256673,78.29728812,116.202278,14.02872991,52.63157895,5,3.852199964,-4.26667272,-4.975494615,2,2,-0.595865058,0.094949779,0.040319205,1.02
45.9540936,86.91418794,45.9540936,55.43034107,5.272213826,46.15384615,0,2.154699996,-2.946546715,-3.526130185,1,0,-0.574926549,0.116929657,0.056018519,1.02
0,127.8603403,0,47.38123737,7.84362497,33.33333333,0,4.877899975,-3.782941589,-4.030647241,0,0,-1.306087057,0.244954574,0,1
39.14864406,84.64968991,39.14864406,39.14864406,5.29696068,46.66666667,1,2.038199998,-2.615062603,-3.531512694,1,1,-1.165429462,0.238232101,0.056536797,1
84.02898387,135.0595346,46.9081601,39.14864406,10.0788791,42.85714286,3,4.397999913,-4.691211707,-4.404725044,1,1,-2.536549883,0.189787681,0.028492063,0.94
0,34.079208,0,29.01014452,6.262272027,32.25806452,0,2.439500056,-2.678006387,-3.732453202,0,0,-0.78845736,0.129430582,0.039141414,0.89
0,158.2637317,41.1593214,28.42874242,8.355263519,35.8974359,0,3.216999989,-3.580005654,-4.12054727,0,0,-1.806927189,0.306960073,0,0.87
0,133.5587684,0,74.52956591,38.91136237,35.8974359,0,7.993400082,-6.242201688,-7.467897271,0,0,-1.757857918,0.117741863,0,0.86
39.14864406,82.99630271,0,0,8.370589554,29.03225806,0,2.167199925,-2.991953782,-4.123197116,1,0,-1.336920277,0.273035909,0.068123249,0.85
91.90818719,136.7582124,91.90818719,0,7.001878512,50,0,2.788880017,-3.863571142,-3.876106293,2,0,-0.669878554,0.158968618,0.043181818,0.84
0,61.06889352,0,28.42874242,4.807788676,40,0,2.036719993,-2.409158396,-3.422667024,0,0,-0.470003629,0.099257426,0.044444444,0.84
0,132.3046506,0,77.69346832,16.73873152,44.18604651,0,4.000500031,-4.132283333,-5.32129949,0,0,-1.757857918,0.16837927,0,0.81
78.29728812,135.6603499,78.29728812,78.29728812,3.2803157,37.03703704,3,1.995100002,-3.114153508,-3.041164184,2,2,-1.828011035,0.31110561,0.06568803,0.8
39.14864406,138.4639996,39.14864406,85.22779501,17.37464069,40.47619048,1,3.566199973,-4.429777191,-5.398289899,1,1,-1.336920277,0.160264276,0.022633164,0.78
39.14864406,89.68728767,39.14864406,39.14864406,2.725341813,33.33333333,2,1.807000071,-2.287242512,-2.880860931,0,1,-1.483262257,0.253172735,0.041043084,0.78
183.8163744,183.8163744,0,183.8163744,10.82975693,25,0,3.218200043,-4.384325398,-4.520859603,0,0,0.990284412,0,0,0.77
0,120.0316234,0,66.33373231,15.3240687,51.51515152,0,3.797699988,-4.280723274,-5.144596876,0,0,-1.386294361,0.187345714,0.045151515,0.7
459.540936,496.4631304,459.540936,0,70.73676142,54.54545455,0,10.97860005,-12.81505471,-9.640514932,10,0,1.654411278,0,0,0.67
0,70.82186796,45.19202911,15.20719044,7.436448291,32.5,0,3.115900084,-3.570369996,-3.956985202,0,0,-0.59161267,0.233510771,0.051851852,0.65
0,59.39201658,0,47.38123737,3.704343152,40,0,1.706299961,-2.082996896,-3.154667024,0,0,-0.470003629,0.214686469,0.080808081,0.64
0,71.11131809,0,36.60290347,3.767529394,36.11111111,0,1.93210005,-2.399500562,-3.171012466,0,0,-1.526056303,0.221504034,0.060416667,0.63
0,74.61522856,0,50.50800748,18.27110808,28.57142857,0,5.552800044,-4.082168724,-5.504471673,0,0,-1.664834776,0.203330439,0.024386724,0.6
78.29728812,106.3900189,0,9.476247473,6.047242295,33.33333333,1,2.018599972,-2.238437262,-3.689114128,0,0,0.325988907,0,0,0.6
0,38.07155367,0,15.19635416,7.966507422,38.70967742,0,3.246100038,-3.142929057,-4.052500208,0,0,-0.78845736,0.095737521,0,0.59
0,99.57774369,0,34.079208,5.936595731,27.69230769,0,4.594400026,-2.721730353,-3.666513027,0,0,-2.184341952,0.206403372,0,0.58
78.29728812,89.97205571,0,0,4.956859581,27.27272727,0,1.852499962,-2.112121061,-3.456400589,0,0,0.325988907,0,0,0.57
39.14864406,74.17109844,0,0,6.707125062,28.57142857,0,1.777099922,-2.710981317,-3.819811781,1,0,-1.336920277,0.290793621,0.073979592,0.56
0,184.3330646,90.38405822,90.38405822,0.205993765,25,0,2.060799986,-2.50864765,-1.68386536,0,0,0.316561032,0.504241517,0,0.54
0,59.32275469,0,0,2.496014238,38.0952381,0,1.667500041,-1.988148501,-2.809877919,0,0,-1.029619417,0.256924198,0.086111111,0.52
0,85.75443867,0,55.65754834,31.41020555,34.48275862,0,6.17690004,-5.271795711,-6.834480846,0,0,-1.436726034,0.176954965,0.020277778,0.52
0,98.70879476,0,48.41000645,5.278543265,33.33333333,0,3.875100046,-3.177830941,-3.527508055,0,0,-1.570052386,0.247389632,0,0.51
0,55.2070484,0,18.95249495,4.807788676,40,0,1.885640077,-2.458223443,-3.422667024,0,0,-0.470003629,0.214686469,0.080808081,0.49
0,135.0549457,41.1593214,0,2.372863283,30.3030303,0,2.294619977,-2.969740758,-2.770410102,0,0,-1.740220531,0.361225673,0,0.48
39.14864406,98.06727906,39.14864406,39.14864406,5.653895443,40,2,2.500320002,-3.032878018,-3.607792136,1,1,-1.483262257,0.21676139,0.040884354,0.48
78.29728812,116.9128186,78.29728812,87.7735356,7.716591112,43.75,3,2.485699981,-3.056915145,-4.007875287,2,2,-0.595865058,0.114274417,0.055800866,0.47
0,81.67781315,0,46.07915094,5.716081504,37.5,0,2.918300055,-3.031224735,-3.620832806,0,0,-1.386294361,0.18490111,0.033055556,0.46
0,103.4750746,0,37.90498989,4.904176263,53.33333333,0,2.814799979,-3.510752733,-3.444537483,0,0,-1.526056303,0.250571908,0.046969697,0.46
0,83.01805641,0,45.438944,9.046869269,30.3030303,0,4.152100075,-3.638631541,-4.237801401,0,0,-2.19799095,0.272920857,0.020730706,0.46
0,26.83517829,0,0,0.016758631,26.08695652,0,-0.235399939,-0.31157346,-1.100544867,0,0,-1.526056303,0.370268256,0.119191919,0.45
0,158.9347706,0,95.6572087,17.92625468,50,0,3.538400039,-4.408802365,-5.463940797,0,0,-1.945910149,0.223235939,0,0.43
91.90818719,93.72793614,91.90818719,91.90818719,0.620118265,28.57142857,0,0.682600066,-2.026309836,-2.017475882,0,0,-1.600195331,0.270407424,0.12,0.43
0,63.60342526,0,22.1380699,6.299473958,39.13043478,0,2.426819995,-2.611851442,-3.739875287,0,0,-0.470003629,0.08895955,0.04,0.43
0,77.47963255,0,9.476247473,1.970107675,57.14285714,0,1.429960005,-2.077849161,-2.633605242,0,0,-0.78845736,0.371312627,0,0.4
78.29728812,116.9128186,78.29728812,87.7735356,7.716591112,43.75,2,2.485699981,-3.056915145,-4.007875287,2,2,-0.595865058,0.114274417,0.055800866,0.39
275.7245616,313.2773765,275.7245616,275.7245616,22.61258795,25.71428571,0,5.619500056,-6.802204022,-5.985269493,0,0,-1.010436598,0.078224223,0,0.38
0,35.76198647,0,0,0.016690967,41.17647059,0,0.478000037,-1.20423384,-1.100806475,0,0,-1.85629799,0.523484712,0.098412698,0.36
0,83.02136305,0,73.20580694,12.20800838,38.88888889,0,3.247300059,-3.557011566,-4.723996048,0,0,-1.223775432,0.169283834,0.029166667,0.35
0,66.09886303,0,37.90498989,7.400414826,50,0,2.243600033,-2.988009586,-3.950370347,0,0,-1.526056303,0.305701684,0.070535714,0.32
0,65.76298633,0,32.21954116,5.164726748,27.5862069,0,1.457099922,-2.409980872,-3.502603518,0,0,-1.282848678,0.41260839,0.070238095,0.31
39.14864406,83.31098804,39.14864406,48.62489154,4.524735886,42.85714286,1,1.922200024,-2.45080234,-3.357142658,1,1,-0.341672975,0.203950462,0.107142857,0.31
0,77.18809461,0,19.39986193,0.214255999,25.92592593,0,0.107100077,-0.936562518,-0.767122047,0,0,-1.792908808,0.439124487,0.044603175,0.3
0,72.85260888,0,9.476247473,3.306309938,38.46153846,0,2.021640062,-2.589968899,-3.048326136,0,0,-1.386294361,0.213847356,0.039194139,0.3
117.4459322,135.0963407,0,117.4459322,3.764900832,26.66666667,0,2.127499953,-2.481275207,-3.170335237,0,0,-0.483598302,0.113997521,0.083664021,0.3
0,12.6726587,0,7.603595218,0.924894658,27.27272727,0,1.691700034,-1.653766881,-2.191714437,0,0,-1.526056303,0.366851595,0.057575758,0.29
0,67.51690871,0,37.90498989,4.097380947,45.45454545,0,2.004200116,-2.545779225,-3.254198841,0,0,-0.78845736,0.328909114,0.116666667,0.27
39.14864406,83.73981544,39.14864406,67.57738648,2.65392179,40,2,1.365700021,-2.112659718,-2.859086182,1,1,-1.165429462,0.234387672,0.092574093,0.25
